figure,0
plaine,1
will,0
their,0
fin,1
few,0
fils,1
tree,0
pass,0
station,1
la cause,1
expedie,1
result,0
vous,1
bruler,1
pousser,1
aider,1
train,0
troisieme,1
demenagement,1
dire,1
toucher,1
bed,0
ocean,0
people,0
capable,1
rester,1
passer,1
est,1
total,0
tel,1
payer,1
plant,0
prouver,1
sauf,1
property,0
determiner,1
close,0
cloud,0
boisson,1
centre,1
effect,0
drop,0
rouge,1
sept,1
shoulder,0
ecrit,1
add,0
work,0
droit,1
doit,1
heavy,0
grass,0
science,1
branch,0
green,0
brought,0
interet,1
arriver,1
self,0
sourire,1
fraction,1
decider,1
ask,0
organe,1
offer,0
broke,0
air,0
support,1
triangle,0
gone,0
au-dessus,1
meilleur,1
vowel,0
wait,0
track,0
hot,0
ever,0
ete,1
after,0
tool,0
zone,1
down,0
capture,1
a,0
sens,1
plusieurs,1
morning,0
cinq,1
test,0
facilite,1
sight,0
hard,0
late,0
horse,0
please,0
porter,1
annee,1
complete,1
sudden,0
range,0
system,0
base,0
captain,0
place,0
mauvais,1
window,0
pitch,0
soustraire,1
knew,0
million,1
scale,0
quotient,0
sea,0
contre,1
costume,1
sell,0
wheel,0
select,0
swim,0
wall,0
egg,0
rail,0
suivre,1
sun,0
etoile,1
weather,0
son,1
gave,0
produire,1
debut,1
men,0
experience,0
fly,0
lait,1
organ,0
wrong,0
grand,1
climb,0
found,0
reach,0
alimentation,1
soins,1
sud,1
cheval,1
navire,1
stay,0
perdu,1
give,0
tout,1
time,0
been,0
encore,1
ocean,1
position,1
consonne,1
bon,1
mensonge,1
cell,0
forest,0
possible,0
dont,1
a augmente,1
region,1
learn,0
rapide,1
chaud,1
jamais,1
better,0
stretch,0
dame,1
jambe,1
nombre,1
large,0
land,0
entrer,1
accord,1
pluriel,1
warm,0
colere,1
then,0
went,0
skill,0
nine,0
pretty,0
copie,1
arriver,1
success,0
like,0
other,0
special,1
huile,1
classe,1
mind,0
voix,1
personnes,1
frapper,1
atteindre,1
fin,1
mort,1
size,0
lune,1
LED,1
round,0
much,0
se rencontrent,1
subtract,0
apparaitre,1
record,0
feel,0
neighbor,0
happen,0
soil,0
settle,0
verbe,1
metal,1
glass,0
lake,0
right,0
masse,1
grand,1
pluie,1
point,1
your,0
envisager,1
espoir,1
cellule,1
town,0
lointain,1
decimal,1
buy,0
Arretez,1
scie,1
clothe,0
vendre,1
banque,1
gris,1
car,0
triangle,1
tour,1
epeler,1
fell,0
a,1
que,1
less,0
space,0
livre,1
chanter,1
plan,1
imaginer,1
rose,1
particular,0
rappeler,1
ou,1
je,1
lone,0
porter,1
ligne,1
heureux,1
atome,1
fit,0
most,0
special,0
est tombe,1
coin,1
travel,0
original,1
get,0
mince,1
developper,1
commun,1
discuter,1
wide,0
propagation,1
casse,1
rub,1
colony,0
person,0
job,0
haut,1
column,0
son,1
line,0
course,1
provide,0
proteger,1
necessaire,1
gauche,1
souhaiter,1
plutot,1
fournir,1
que,1
choisir,1
bouche,1
hold,0
those,0
operate,0
skin,0
paraitre,1
apres,1
degree,0
separe,1
possible,1
insect,0
ajouter,1
si,1
whose,0
excite,0
envoyer,1
cheveux,1
penser,1
soleil,1
tirer,1
apple,0
moteur,1
crowd,0
doctor,0
determine,0
charger,1
cent,0
bloc,1
present,0
signifiait,1
tie,0
rose,0
industrie,1
ile,1
paragraph,0
first,0
bateau,1
read,0
got,0
reponse,1
mean,0
fresh,0
company,0
symbole,1
stone,0
son,0
family,0
cas,1
pouce,1
score,1
periode,1
etre,1
condition,1
genre,1
sous,1
he,0
Note,1
net,1
multiplier,1
nous,1
representer,1
semence,1
remember,0
far,0
fort,1
lay,0
card,0
contain,0
camp,0
propre,1
soldier,0
nez,1
back,0
air,1
un,1
pourquoi,1
among,0
does,0
drive,0
seulement,1
feutre,1
case,0
foret,1
commerce,1
came,0
vent,1
voyelle,1
sur,1
hiver,1
argent,1
pattern,0
quick,0
nuit,1
listen,0
nom,1
since,0
musique,1
regler,1
deces,1
baignade,1
push,0
of,0
write,0
resiste,1
her,0
light,0
jamais,1
finale,1
bread,0
cuisinier,1
again,0
village,1
fear,0
be,0
coast,0
sauver,1
miss,0
did,0
main,1
wave,0
song,0
group,0
rire,1
differer,1
probleme,1
vague,1
soiree,1
dit,1
list,0
bois,1
boutique,1
what,0
tube,0
throw,0
temps,1
locate,0
mais,1
week,0
grand,0
else,0
was,0
sail,0
decrire,1
post,0
suit,0
cle,1
tot,1
a partir de,1
copy,0
systeme,1
level,0
jouer,1
log,0
bleu,1
our,0
eu,1
changement,1
par,1
star,0
wife,0
well,0
each,0
cout,1
pere,1
long,0
invent,0
truck,0
histoire,1
up,0
home,0
de,1
nourriture,1
pendant,1
tail,0
porte,1
fabrique,1
sure,0
where,0
ete,1
ecrire,1
trade,0
instant,0
allow,0
than,0
sheet,0
neck,0
hundred,0
clean,0
last,0
devrait,1
court,1
depend,0
numeral,0
hear,0
claim,0
avoir,1
vetir,1
impression,1
savoir,1
preparer,1
soon,0
obtenir,1
oppose,1
etait,1
these,0
king,0
map,0
substance,0
course,0
cent,1
once,0
se demander,1
reply,0
augmenter,1
visite,1
saw,0
north,0
human,0
section,1
sleep,0
length,0
often,0
only,0
tour,1
donner,1
seed,0
fig,0
perhaps,0
mur,1
pourrait,1
say,0
capitaine,1
danse,1
world,0
proper,0
smile,0
view,0
motion,0
clock,0
chance,0
collect,0
humain,1
degre,1
pose,0
ton,1
big,0
single,0
ble,1
seem,0
maitre,1
queue,1
were,0
sable,1
chord,0
arrive,0
through,0
fill,0
principal,1
marche,1
œil,1
event,0
noon,0
watch,0
ni,1
full,0
fun,0
souvent,1
deep,0
box,0
son,1
appear,0
we,0
near,0
bone,0
match,0
gentle,0
proposition,1
prove,0
il,1
must,0
jusqu’a ce que,1
beauty,0
remplir,1
form,0
voice,0
sont,1
question,1
way,0
shine,0
danger,1
crease,0
viande,1
snow,0
happy,0
pain,1
cou,1
dur,1
grand,1
hand,0
fair,0
ring,0
parent,0
horloge,1
interroger,1
nation,1
stream,0
stop,0
langue,1
place,1
food,0
sign,0
voudrais,1
cri,1
pierre,1
lot,0
use,0
war,0
between,0
lavage,1
caught,0
look,0
yellow,0
whole,0
my,0
children,0
ship,0
move,0
indiquer,1
valeur,1
shape,0
trou,1
neuf,1
tone,0
notre,1
moon,0
moins,1
exciter,1
straight,0
se mettre d’accord,1
division,1
modele,1
wood,0
character,0
nord,1
voile,1
page,1
continue,0
succes,1
fire,0
held,0
floor,0
acheter,1
had,0
picture,0
busy,0
against,0
longueur,1
tous les deux,1
or,0
bell,0
surprise,0
rub,0
rivage,1
grew,0
school,0
port,1
disparu,1
nation,0
gaz,1
never,0
droit,1
him,0
lui,1
sat,1
roi,1
door,0
day,0
esclave,1
girl,0
heart,0
terre,1
side,0
touch,0
s’adapter,1
show,0
complete,0
key,0
figue,1
prendre,1
here,0
leave,0
his,0
courant,1
band,0
early,0
essayer,1
piece,1
toujours,1
table,1
bar,0
large,1
past,0
jusqu’a,1
unite,1
histoire,1
or,1
exemple,1
aussi,1
vie,1
est alle,1
ecouter,1
now,0
danger,0
selectionner,1
machine,1
noise,0
face,0
ordre,1
life,0
quite,0
exercise,0
equal,0
bright,0
rever,1
with,0
strange,0
finish,0
Termine,1
fait,1
sur,1
cri,1
soldat,1
high,0
moi,1
bureau,1
speak,0
cours,1
peindre,1
pli,1
mount,0
ascenseur,1
million,0
consonant,0
double,0
poeme,1
except,0
augmenter,1
difficult,0
same,0
market,0
flow,0
test,1
bande,1
common,0
thing,0
grow,0
desert,1
arm,0
milieu,1
exact,0
apprendre,1
sense,0
number,0
nose,0
together,0
peu,1
little,0
sauvage,1
blow,0
bord,1
record,1
hurry,0
century,0
verb,0
avant,1
nuage,1
enough,0
baton,1
qui,1
groupe,1
valley,0
regarder,1
power,0
run,0
ear,0
sat,0
language,0
animal,1
pays,1
mouvement,1
nature,1
radio,0
dit,1
race,0
matin,1
moitie,1
appel,1
la,1
dear,0
me,0
favor,0
made,0
vieux,1
paint,0
die,0
yes,0
se depecher,1
simple,1
phrase,1
phrase,0
create,0
rise,0
three,0
spring,0
let,0
visit,0
season,0
melodie,1
chambre,1
graisse,1
bebe,1
bientot,1
double,1
chat,1
both,0
age,0
this,0
has,0
lift,0
raison,1
correct,1
usine,1
wonder,0
herbe,1
ten,0
fall,0
don’t,0
stick,0
radio,1
final,0
trop,1
blanc,1
seul,1
clair,1
may,0
help,0
ran,1
quatre,1
avec,1
begin,0
pause,1
total,1
hunt,0
paire,1
there,0
temperature,1
recueillir,1
front,0
suffixe,1
de base,1
nature,0
ecole,1
pensee,1
bottom,0
faible,1
multiply,0
notice,0
spot,0
body,0
localiser,1
brother,0
finger,0
evenement,1
low,0
rather,0
il faut,1
plein,1
find,0
several,0
piste,1
phrase,1
forme,1
froid,1
continent,0
monture,1
interest,0
next,0
magnet,0
great,0
pound,0
general,1
guerre,1
part,0
proche,1
surprise,1
emploi,1
vouloir,1
dehors,1
seven,0
from,0
quand,1
vitesse,1
commencer,1
guide,0
cost,0
color,0
meat,0
premiere,1
frere,1
bank,0
chick,0
gold,0
sur,1
en attente,1
direct,0
deux,1
summer,0
manger,1
corps,1
dollar,1
glace,1
desert,0
