profond,1
finish,0
point,1
droit,1
spend,0
rouge,1
glissement,1
those,0
exercice,1
la,1
similaire,1
twenty,0
montagne,1
decide,0
étage,1
vouloir,1
protéger,1
page,1
bleu,1
prove,0
win,0
part,0
left,0
joy,0
au-dessus,1
par,1
traverser,1
I,0
us,0
rose,1
droit,1
lavage,1
couleur,1
air,0
patienter,1
here,0
dark,0
story,0
verb,0
hiver,1
qui,1
bruit,1
condition,0
test,1
example,0
hold,0
mauvais,1
dehors,1
croire,1
speak,0
très,1
meant,0
simple,0
snow,0
lien,1
select,0
stick,0
wing,0
bas,1
event,0
puissance,1
est tombé,1
succès,1
nuit,1
island,0
semaine,1
molecule,0
rivage,1
coup,1
métal,1
siècle,1
centre,1
célèbre,1
substance,0
h,1
among,0
original,1
root,0
term,0
que,1
maison,1
loin,1
mouvement,1
rivière,1
instrument,1
attendre,1
hear,0
exact,1
big,0
plant,0
pied,1
juste,1
dire,1
original,0
fresh,0
nine,0
sol,1
column,0
thus,0
color,0
phrase,1
continuer,1
cow,0
thought,0
possible,1
la cause,1
majeur,1
peupler,1
outil,1
image,1
less,0
herbe,1
trade,0
plaine,1
état,1
échelle,1
particulier,1
probable,0
drink,0
miss,0
bone,0
chiffre,1
colonie,1
have,0
modèle,1
close,0
vérifier,1
livre,1
hour,0
porter,1
domaine,1
encore,1
sauver,1
vers le bas,1
étape,1
consonant,0
discours,1
fournir,1
venir,1
partie,1
claim,0
that,0
chord,0
pneu,1
captain,0
finale,1
door,0
always,0
printemps,1
hill,0
see,0
main,0
other,0
trois,1
total,1
huile,1
train,0
cher,1
ready,0
électrique,1
dire,1
receive,0
plural,0
aucun,1
same,0
croître,1
set,0
mince,1
able,0
revendication,1
Terminé,1
fraction,1
for,0
stop,0
écrit,1
Voyage,1
bateau,1
dress,0
papa,1
draw,0
qui,1
propre,1
ring,0
souvent,1
come,0
nous,1
six,0
suit,0
manteau,1
paragraphe,1
hot,0
safe,0
visite,1
charge,0
fit,0
ni,1
rappeler,1
lone,0
letter,0
pièce,1
signifier,1
grand,0
practice,0
basic,0
fill,0
être,1
sell,0
ouvert,1
mine,0
shall,0
view,0
été,1
modern,0
store,0
coquille,1
il,1
construire,1
oui,1
process,0
vallée,1
key,0
discuss,0
ascenseur,1
minute,1
froid,1
prêt,1
comme,1
spoke,0
differ,0
poste,1
determine,0
plus,1
temps,1
dernier,1
king,0
cent,1
great,0
liquid,0
volonté,1
maintenant,1
vague,1
discuter,1
beaucoup,1
made,0
ever,0
experience,0
observe,0
sister,0
reason,0
jeune,1
ville,1
langue,1
mountain,0
côté,1
multiply,0
courir,1
play,0
fer,1
energy,0
though,0
segment,0
visit,0
try,0
vue,1
ici,1
propriété,1
roi,1
follow,0
a,1
do,0
about,0
oiseau,1
prendre,1
fin,1
forward,0
mélodie,1
method,0
récolte,1
during,0
ligne,1
dont,1
many,0
apprendre,1
rest,0
tête,1
start,0
aimant,1
rain,0
home,0
famille,1
quotient,1
débit,1
stead,0
gagner,1
ces,1
bar,1
mille,1
pratique,1
evening,0
earth,0
order,0
bande,1
heureux,1
nourriture,1
agree,0
path,0
réel,1
conseil,1
vent,1
bras,1
poor,0
œil,1
semence,1
when,0
force,0
put,0
soft,0
envisager,1
talk,0
les,1
open,0
mois,1
your,0
but,0
horse,0
else,0
guider,1
assez,1
as,0
cellule,1
pendant,1
this,0
tronçon,1
master,0
entendu,1
between,0
these,0
gris,1
rub,1
mer,1
aider,1
bon,1
fracture,1
thin,0
fruit,1
frais,1
maître,1
changement,1
old,0
vêtir,1
pain,1
souhaiter,1
œuf,1
industry,0
varier,1
processus,1
am,0
impression,1
until,0
petit,1
engine,0
mettre,1
classe,1
envoyer,1
apple,0
crop,0
direct,0
moins,1
hunt,0
meet,0
her,0
droit,1
arm,0
mean,0
peu,1
lift,0
was,0
degree,0
sourire,1
imagine,0
especially,0
poisson,1
lake,0
juste,1
lourd,1
may,0
mensonge,1
forest,0
avis,1
touch,0
haut,1
fly,0
seat,0
proposition,1
multiplier,1
tall,0
wrong,0
drop,0
question,1
tube,1
jour,1
nombre,1
observer,1
glad,0
court,1
condition,1
direct,1
student,0
sight,0
father,0
sand,0
system,0
usual,0
shout,0
favor,0
eight,0
depuis,1
ear,0
battre,1
figure,0
eat,0
stand,0
street,0
plutôt,1
why,0
square,0
après,1
large,0
whose,0
nuage,1
include,0
arrière,1
head,0
sol,1
most,0
five,0
apporter,1
major,0
a commencé,1
compétence,1
guess,0
wish,0
she,0
bad,0
summer,0
full,0
propre,1
augmenter,1
supporter,1
record,0
force,1
wall,0
recherche,1
position,1
current,0
or,1
feuille,1
capitaine,1
chaque,1
minute,0
bord,1
penser,1
liquide,1
place,1
fight,0
glass,0
amour,1
ball,0
third,0
perdu,1
nose,0
eu,1
parler,1
light,0
passer,1
brown,0
white,0
chanter,1
music,0
en attente,1
count,0
run,0
truck,0
magasin,1
state,0
ce,1
measure,0
montrer,1
colony,0
cours,1
warm,0
cover,0
long,0
hat,0
some,0
rope,0
company,0
oreille,1
fish,0
once,0
strange,0
whether,0
guide,0
the,0
devrait,1
wash,0
pieds,1
rien,1
got,0
girl,0
total,0
chaise,1
amusement,1
press,0
jamais,1
next,0
queue,1
cut,0
doigt,1
ocean,0
disparu,1
trop,1
gone,0
table,0
vie,1
général,1
south,0
à,1
make,0
plus,1
race,0
food,0
ciel,1
phrase,1
must,0
gun,0
law,0
better,0
friend,0
décrire,1
reste,1
general,0
they,0
heard,0
ease,0
smile,0
month,0
art,0
think,0
localiser,1
huge,0
aile,1
équipe,1
puissance,1
late,0
soi,1
soins,1
gave,0
chaque,1
tirer,1
shoe,0
notice,0
season,0
guerre,1
much,0
war,0
science,0
horloge,1
Note,1
river,0
ground,0
voisin,1
port,0
forêt,1
terre,1
ice,0
one,0
soldier,0
avec,1
told,0
write,0
graisse,1
fraction,0
chose,1
soudain,1
épeler,1
type,0
verbe,1
flow,0
objet,1
create,0
corner,0
boîte,1
molécule,1
recueillir,1
laisser,1
faire,1
exemple,1
baby,0
pull,0
bear,0
passer,1
speech,0
his,0
led,0
dad,0
quart,0
beauté,1
solution,1
problem,0
contre,1
winter,0
sept,1
me,0
chaud,1
net,1
heavy,0
material,0
cheveux,1
branch,0
grow,0
chaussure,1
dry,0
comment,1
ordre,1
nor,0
espoir,1
verre,1
longueur,1
ennemi,1
porter,1
hard,0
étrange,1
page,0
pour,1
jouer,1
thick,0
alimentation,1
nature,0
signifiait,1
décès,1
neuf,1
did,0
spot,0
fin,1
fat,0
wear,0
océan,1
danse,1
événement,1
send,0
hair,0
sommeil,1
acier,1
vapeur,1
TRUE,0
noir,1
them,0
je,1
soil,0
base,1
et,1
choisir,1
value,0
était,1
grass,0
glace,1
long,1
phrase,0
apparaître,1
écrire,1
plane,0
now,0
faire,1
excite,0
base,0
fire,0
corps,1
